passcode 	title 	url 	filename 	decode_method_tags
2jntops8okyfz5v7 	The Acolyte's Response On Klue 	https://ingress.codes/2016/06/22/the-acolytes-response-on-klue/ 	code\The Acolyte's Response On Klue.html 	base64,letters to numbers,polybius,reverse,roman numerals,transposition
edbffefdbeedbfbbefecbbedbeedcedfeefcbf 	The Acolyte's Response On Klue 	https://ingress.codes/2016/06/22/the-acolytes-response-on-klue/ 	code\The Acolyte's Response On Klue.html 	base64,letters to numbers,polybius,reverse,roman numerals,transposition
wjdv5uvrsfdut5usjzvnbnfn 	The Acolyte's Response On Klue 	https://ingress.codes/2016/06/22/the-acolytes-response-on-klue/ 	code\The Acolyte's Response On Klue.html 	base64,letters to numbers,polybius,reverse,roman numerals,transposition
wss73new637zr 	Body In Brooklyn. A Cover-Up 	https://ingress.codes/2016/06/23/body-in-brooklyn-a-cover-up/ 	code\Body In Brooklyn. A Cover-Up.html 	rot,transposition
lhusbhguepbqrguesvisvinh 	Body In Brooklyn. A Cover-Up 	https://ingress.codes/2016/06/23/body-in-brooklyn-a-cover-up/ 	code\Body In Brooklyn. A Cover-Up.html 	rot,transposition
oxeithnirnteathpitefqj 	Body In Brooklyn. A Cover-Up 	https://ingress.codes/2016/06/23/body-in-brooklyn-a-cover-up/ 	code\Body In Brooklyn. A Cover-Up.html 	rot,transposition
.--. ---. --.- ..--- ----. .. -- .- .-- --... ----. ..--- .--. ..-- 	Ingress Report – Dangerous Secrets – June 16 2016 	https://ingress.codes/2016/06/23/ingress-report-dangerous-secrets-june-16-2016/ 	code\Ingress Report – Dangerous Secrets – June 16 2016.html 	keyword substitution,morse,reverse
te259beol57mbr 	Ingress Report – Dangerous Secrets – June 16 2016 	https://ingress.codes/2016/06/23/ingress-report-dangerous-secrets-june-16-2016/ 	code\Ingress Report – Dangerous Secrets – June 16 2016.html 	keyword substitution,morse,reverse
ni9gq92to9 	Ingress Report – Dangerous Secrets – June 16 2016 	https://ingress.codes/2016/06/23/ingress-report-dangerous-secrets-june-16-2016/ 	code\Ingress Report – Dangerous Secrets – June 16 2016.html 	keyword substitution,morse,reverse
nnsmboa4fria48o5 	PAC's Weekly Wrap-Up June 12, 2016 	https://ingress.codes/2016/06/21/pacs-weekly-wrap-up-june-12-2016/ 	code\PAC's Weekly Wrap-Up June 12, 2016.html 	decimal,letters to numbers,reverse,roman numerals,transposition
h3p3h05a1tneto401556 	PAC's Weekly Wrap-Up June 12, 2016 	https://ingress.codes/2016/06/21/pacs-weekly-wrap-up-june-12-2016/ 	code\PAC's Weekly Wrap-Up June 12, 2016.html 	decimal,letters to numbers,reverse,roman numerals,transposition
fhirfhefcgficgfidhdiegjjafsdfdgh 	PAC's Weekly Wrap-Up June 12, 2016 	https://ingress.codes/2016/06/21/pacs-weekly-wrap-up-june-12-2016/ 	code\PAC's Weekly Wrap-Up June 12, 2016.html 	decimal,letters to numbers,reverse,roman numerals,transposition
js2ch5ka44ps5ej 	Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016 	https://ingress.codes/2016/06/24/declassified-aegis-nova-anomaly-intel-and-maps-for-june-25-2016/ 	code\Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016.html 	decimal,reverse,transposition
6d7nmrwfo3a4x9l8 	Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016 	https://ingress.codes/2016/06/24/declassified-aegis-nova-anomaly-intel-and-maps-for-june-25-2016/ 	code\Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016.html 	decimal,reverse,transposition
7728664565382756089628385575055786 	Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016 	https://ingress.codes/2016/06/24/declassified-aegis-nova-anomaly-intel-and-maps-for-june-25-2016/ 	code\Declassified Aegis Nova Anomaly Intel And Maps For June 25 2016.html 	decimal,reverse,transposition
friradoksbheqrsraqirvtugbguerrl 	Ingress Report – Englightened Lead Aegis Nova – June 03 2016 	https://ingress.codes/2016/06/08/ingress-report-englightened-lead-aegis-nova-june-03-2016/ 	code\Ingress Report – Englightened Lead Aegis Nova – June 03 2016.html 	braille,ingress report,rot
devra2gt69qx7 	Ingress Report – Englightened Lead Aegis Nova – June 03 2016 	https://ingress.codes/2016/06/08/ingress-report-englightened-lead-aegis-nova-june-03-2016/ 	code\Ingress Report – Englightened Lead Aegis Nova – June 03 2016.html 	braille,ingress report,rot
funneaoredekunnesrriysetmnftvhneooer 	ADA's Odd Behavior 	https://ingress.codes/2016/06/29/adas-odd-behavior/ 	code\ADA's Odd Behavior.html 	hexadecimal atbash,morse,reverse,transposition
7f7a7baca998899a7d8a96ada8ad8899 	ADA's Odd Behavior 	https://ingress.codes/2016/06/29/adas-odd-behavior/ 	code\ADA's Odd Behavior.html 	hexadecimal atbash,morse,reverse,transposition
yyb23dse245xv 	ADA's Odd Behavior 	https://ingress.codes/2016/06/29/adas-odd-behavior/ 	code\ADA's Odd Behavior.html 	hexadecimal atbash,morse,reverse,transposition
ad766f7bae8d7a889a879aab7aab9a 	Not Currently Possible 	https://ingress.codes/2016/06/07/not-currently-possible/ 	code\Not Currently Possible.html 	atbash,hexadecimal atbash,transposition
sitnidenmoftimkpwnfip 	Not Currently Possible 	https://ingress.codes/2016/06/07/not-currently-possible/ 	code\Not Currently Possible.html 	atbash,hexadecimal atbash,transposition
t3c4yiflb8vvp4 	Not Currently Possible 	https://ingress.codes/2016/06/07/not-currently-possible/ 	code\Not Currently Possible.html 	atbash,hexadecimal atbash,transposition
rzuumnllxhabgromirsqaonszyhs 	Body found in Brooklyn 	https://ingress.codes/2016/06/08/body-found-in-brooklyn/ 	code\Body found in Brooklyn.html 	Bifid,hexadecimal,keyword substitution,roman numerals,substitution,transposition
95ot6walnyhial7gmikb 	Body found in Brooklyn 	https://ingress.codes/2016/06/08/body-found-in-brooklyn/ 	code\Body found in Brooklyn.html 	Bifid,hexadecimal,keyword substitution,roman numerals,substitution,transposition
djg03h00g05gjgjhag02gbhdg03gbhggjgjhidfhd 	Body found in Brooklyn 	https://ingress.codes/2016/06/08/body-found-in-brooklyn/ 	code\Body found in Brooklyn.html 	Bifid,hexadecimal,keyword substitution,roman numerals,substitution,transposition
cba1357df9ffff63470014a84cbb1700755e663854000000967117614051d9603b2c1608ce2029c0362cfada5eb48395009000f0ead6 	Susanna's Visit with Nigel 	https://ingress.codes/2016/06/13/susannas-visit-with-nigel/ 	code\Susanna's Visit with Nigel.html 	RGB,substitution,transposition,vigenere
fabnournrtzafmaerdgojrrndiptmhcociud 	Susanna's Visit with Nigel 	https://ingress.codes/2016/06/13/susannas-visit-with-nigel/ 	code\Susanna's Visit with Nigel.html 	RGB,substitution,transposition,vigenere
oquuwqotoovwnfwetawtsyumw 	Susanna's Visit with Nigel 	https://ingress.codes/2016/06/13/susannas-visit-with-nigel/ 	code\Susanna's Visit with Nigel.html 	RGB,substitution,transposition,vigenere
81/27dw352/16eb96/16nx88/4ni60/12ho16/8hs30/15bf84/14iw1/1 	Hank The Aegis Nova Conflict 	https://ingress.codes/2016/06/13/hank-the-aegis-nova-conflict/ 	code\Hank The Aegis Nova Conflict.html 	alphabet index,playfair,spliced codes
watrthsqdgdnonohubfd 	Hank The Aegis Nova Conflict 	https://ingress.codes/2016/06/13/hank-the-aegis-nova-conflict/ 	code\Hank The Aegis Nova Conflict.html 	alphabet index,playfair,spliced codes
bdk53pdre146vt 	Nigel's Letter To Susanna 	https://ingress.codes/2016/06/25/nigels-letter-to-susanna/ 	code\Nigel's Letter To Susanna.html 	decimal,math,morse,reverse
900883901947950900899901899888884895889890943947948903898 	Nigel's Letter To Susanna 	https://ingress.codes/2016/06/25/nigels-letter-to-susanna/ 	code\Nigel's Letter To Susanna.html 	decimal,math,morse,reverse
3l7dkgsrdok3kqgsgy6ks3 	Nigel's Letter To Susanna 	https://ingress.codes/2016/06/25/nigels-letter-to-susanna/ 	code\Nigel's Letter To Susanna.html 	decimal,math,morse,reverse
432453414432332433154442113343353443151315242223443343245312 	Scott And Anne Klue's Arrival 	https://ingress.codes/2016/05/30/scott-and-anne-klues-arrival/ 	code\Scott And Anne Klue's Arrival.html 	polybius,transposition
 7i87rsru5tehvysy 	Scott And Anne Klue's Arrival 	https://ingress.codes/2016/05/30/scott-and-anne-klues-arrival/ 	code\Scott And Anne Klue's Arrival.html 	polybius,transposition
vr4rsntaawnu6d7maq 	Scott And Anne Klue's Arrival 	https://ingress.codes/2016/05/30/scott-and-anne-klues-arrival/ 	code\Scott And Anne Klue's Arrival.html 	polybius,transposition
chachalawlawlawneulawlawlawchaneulawlawchalawneulawlawlawneuchachalawlawlawneuchachalawneuchachachalawlawneuchalawlawneulawlawchachachaneuchalawlawchaneu 	PAC's Weekly Wrap-Up May 22, 2016 	https://ingress.codes/2016/05/26/pacs-weekly-wrap-up-may-22-2016/ 	code\PAC's Weekly Wrap-Up May 22, 2016.html 	morse
fehihijafbiagfieiegjichiidfbihfehf 	Scott and Anne The Compoud 	https://ingress.codes/2016/05/29/scott-and-anne-the-compoud/ 	code\Scott and Anne The Compoud.html 	letters to numbers,rot,transposition
0zft8qdnpmi4c7m 	Scott and Anne The Compoud 	https://ingress.codes/2016/05/29/scott-and-anne-the-compoud/ 	code\Scott and Anne The Compoud.html 	letters to numbers,rot,transposition
teitdttwwesojhrsuicrm 	Scott and Anne The Compoud 	https://ingress.codes/2016/05/29/scott-and-anne-the-compoud/ 	code\Scott and Anne The Compoud.html 	letters to numbers,rot,transposition
wkuhhfxhvlasxuvxhhwkuhhkhljkwf 	Ingress Report – Klue's Fate – May 26 2016 	https://ingress.codes/2016/06/02/ingress-report-klues-fate-may-26-2016/ 	code\Ingress Report – Klue's Fate – May 26 2016.html 	morse,rot
----. - -.. -.. ----- -..- .. .-.- ..- ....- .- ---.. - 	Ingress Report – Klue's Fate – May 26 2016 	https://ingress.codes/2016/06/02/ingress-report-klues-fate-may-26-2016/ 	code\Ingress Report – Klue's Fate – May 26 2016.html 	morse,rot
glyphs4gt83bm4 	Ingress Report – Klue's Fate – May 26 2016 	https://ingress.codes/2016/06/02/ingress-report-klues-fate-may-26-2016/ 	code\Ingress Report – Klue's Fate – May 26 2016.html 	morse,rot
666t8w66r55h2a22f8o22r8c55r8s666n5g111n5i66a2f22o8o6﻿ 	PAC's Weekly Wrap Up – June 5th 	https://ingress.codes/2016/06/09/pacs-weekly-wrap-up-june-5th/ 	code\PAC's Weekly Wrap Up – June 5th.html 	Keyboard,keyword substitution,letters to numbers,transposition,unknown
4mwcs9j4eq0938b﻿ 	PAC's Weekly Wrap Up – June 5th 	https://ingress.codes/2016/06/09/pacs-weekly-wrap-up-june-5th/ 	code\PAC's Weekly Wrap Up – June 5th.html 	Keyboard,keyword substitution,letters to numbers,transposition,unknown
666 8 66 55 2 22 8 22 8 55 8 666 5 111 5 66 2 22 8 6 	PAC's Weekly Wrap Up – June 5th 	https://ingress.codes/2016/06/09/pacs-weekly-wrap-up-june-5th/ 	code\PAC's Weekly Wrap Up – June 5th.html 	Keyboard,keyword substitution,letters to numbers,transposition,unknown
twrhaforcrsngniafoo 	PAC's Weekly Wrap Up – June 5th 	https://ingress.codes/2016/06/09/pacs-weekly-wrap-up-june-5th/ 	code\PAC's Weekly Wrap Up – June 5th.html 	Keyboard,keyword substitution,letters to numbers,transposition,unknown
xebiauhglarntmpbtapoachgxeirier 	NL-PRIME Revealed 	https://ingress.codes/2016/06/11/nl-prime-revealed/ 	code\NL-PRIME Revealed.html 	decimal,keyword substitution,periodic table,transposition
6w8qbtoe9lhy5h 	NL-PRIME Revealed 	https://ingress.codes/2016/06/11/nl-prime-revealed/ 	code\NL-PRIME Revealed.html 	decimal,keyword substitution,periodic table,transposition
3h2unxioctfeer9pdr5p 	Scott And Anne Klue in Danger 	https://ingress.codes/2016/06/02/scott-and-anne-klue-in-danger/ 	code\Scott And Anne Klue in Danger.html 	atbash,decimal,keyword substitution,rot,transposition
5941293258373227203728413255435330 	Scott And Anne Klue in Danger 	https://ingress.codes/2016/06/02/scott-and-anne-klue-in-danger/ 	code\Scott And Anne Klue in Danger.html 	atbash,decimal,keyword substitution,rot,transposition
0lal6wqzn8k6t 	Scott And Anne Klue in Danger 	https://ingress.codes/2016/06/02/scott-and-anne-klue-in-danger/ 	code\Scott And Anne Klue in Danger.html 	atbash,decimal,keyword substitution,rot,transposition
zlsssf;darpb/kppziqb/,qmppal/kzfzcw/q,pkxvzd;k/a 	PAC's Weekly Wrap-Up May 29, 2016 	https://ingress.codes/2016/06/06/pacs-weekly-wrap-up-may-29-2016/ 	code\PAC's Weekly Wrap-Up May 29, 2016.html 	alphabet index,keyboard shift
6rr7ekpbh6ek9lx 	Aegis Nova Anomalies Scoreboard 	https://ingress.codes/2016/06/05/aegis-nova-anomalies-scoreboard/ 	code\Aegis Nova Anomalies Scoreboard.html 	base64,transposition
sietwfrytemarosageeysrslwpasktser 	Aegis Nova Anomalies Scoreboard 	https://ingress.codes/2016/06/05/aegis-nova-anomalies-scoreboard/ 	code\Aegis Nova Anomalies Scoreboard.html 	base64,transposition
sjdv4efvpr0tsnusnh-j-vwp-l-m 	Aegis Nova Anomalies Scoreboard 	https://ingress.codes/2016/06/05/aegis-nova-anomalies-scoreboard/ 	code\Aegis Nova Anomalies Scoreboard.html 	base64,transposition
reorccocrccorreccorreorrecccocrccoreccoccocrcocccorroeccorrrorrecco 	Scott And Anne The Voice 	https://ingress.codes/2016/05/31/scott-and-anne-the-voice/ 	code\Scott And Anne The Voice.html 	atbash,decimal,morse code,roman numerals,transposition,vigenere
\51\35\04/06/27\26/18\12\06/18\17/17\09/24\20/19\37 	Scott And Anne The Voice 	https://ingress.codes/2016/05/31/scott-and-anne-the-voice/ 	code\Scott And Anne The Voice.html 	atbash,decimal,morse code,roman numerals,transposition,vigenere
uwbhfvzirareeznxsasdkizdf 	Scott And Anne The Voice 	https://ingress.codes/2016/05/31/scott-and-anne-the-voice/ 	code\Scott And Anne The Voice.html 	atbash,decimal,morse code,roman numerals,transposition,vigenere
8kccxupt9stn9ogu3omy 	Pointed Inquiries 	https://ingress.codes/2016/05/21/pointed-inquiries/ 	code\Pointed Inquiries.html 	decimal,hexadecimal atbash,rot,skip,substitution
ab87888aa97c96987d967b7c97af77ad9a 	Pointed Inquiries 	https://ingress.codes/2016/05/21/pointed-inquiries/ 	code\Pointed Inquiries.html 	decimal,hexadecimal atbash,rot,skip,substitution
8lmw8qaprzdehv2t3g 	Pointed Inquiries 	https://ingress.codes/2016/05/21/pointed-inquiries/ 	code\Pointed Inquiries.html 	decimal,hexadecimal atbash,rot,skip,substitution
m7k8vgmvnmtroz6kai8 	Devra in Tainan 	https://ingress.codes/2016/06/07/devra-in-tainan/ 	code\Devra in Tainan.html 	atbash,keyword substitution,research,transposition
9f3t7ait6fdo 	Devra in Tainan 	https://ingress.codes/2016/06/07/devra-in-tainan/ 	code\Devra in Tainan.html 	atbash,keyword substitution,research,transposition
g5r2e1y0w7i1n0d0l1a1d9y5n6y1m0e3r1i1a5s1u0m1m1e1r8s1h1a3g5g7y1d1o6g 	Devra in Tainan 	https://ingress.codes/2016/06/07/devra-in-tainan/ 	code\Devra in Tainan.html 	atbash,keyword substitution,research,transposition
d0m0zmeht3eag4 	PAC's Weekly Wrap-Up May 15, 2016 	https://ingress.codes/2016/05/19/pacs-weekly-wrap-up-may-15-2016/ 	code\PAC's Weekly Wrap-Up May 15, 2016.html 	unknown
9jp946y91yop1zy27pqy9q93zq0o16915zo1y41z010uy9q9369jpq00026y0pt 	PAC's Weekly Wrap-Up May 15, 2016 	https://ingress.codes/2016/05/19/pacs-weekly-wrap-up-may-15-2016/ 	code\PAC's Weekly Wrap-Up May 15, 2016.html 	unknown
M153715094316272935162515303613293015 	PAC's Weekly Wrap-Up May 15, 2016 	https://ingress.codes/2016/05/19/pacs-weekly-wrap-up-may-15-2016/ 	code\PAC's Weekly Wrap-Up May 15, 2016.html 	unknown
6jhs5a-ag2h7v 	Hulong Anomaly Intel – Massive Maps Leak 	https://ingress.codes/2016/05/22/hulong-anomaly-intel-massive-maps-leak/ 	code\Hulong Anomaly Intel – Massive Maps Leak.html 	glyphs,Keyboard,keyword substitution,transposition
cfo9vrj2rn7n9tswo 	Hulong Anomaly Intel – Massive Maps Leak 	https://ingress.codes/2016/05/22/hulong-anomaly-intel-massive-maps-leak/ 	code\Hulong Anomaly Intel – Massive Maps Leak.html 	glyphs,Keyboard,keyword substitution,transposition
%$^(^&*#%)^&!%%&*%)&& 	Hulong Anomaly Intel – Massive Maps Leak 	https://ingress.codes/2016/05/22/hulong-anomaly-intel-massive-maps-leak/ 	code\Hulong Anomaly Intel – Massive Maps Leak.html 	glyphs,Keyboard,keyword substitution,transposition
030650650638405073018520292040X06301630649407I 	Declassified Aegis Nova Anomaly Intel 	https://ingress.codes/2016/05/25/declassified-aegis-nova-anomaly-intel/ 	code\Declassified Aegis Nova Anomaly Intel.html 	decimal,keyword substitution,math,morse,transposition
cvzgsom9kcou25c3 	Declassified Aegis Nova Anomaly Intel 	https://ingress.codes/2016/05/25/declassified-aegis-nova-anomaly-intel/ 	code\Declassified Aegis Nova Anomaly Intel.html 	decimal,keyword substitution,math,morse,transposition
$1.00 - $0.68 $0.26 $0.33 $0.24 $0.62 $0.23 $0.65 $0.34 $0.64 $0.28 	Declassified Aegis Nova Anomaly Intel 	https://ingress.codes/2016/05/25/declassified-aegis-nova-anomaly-intel/ 	code\Declassified Aegis Nova Anomaly Intel.html 	decimal,keyword substitution,math,morse,transposition
3j2m5mes4get 	ADA's Motives 	https://ingress.codes/2016/05/18/adas-motives/ 	code\ADA's Motives.html 	ASCII Art,morse,morse code,transposition
y1000y01o1o10qqqy9fffcy280387zx09fuxpcjpyjjjpypyjpyjjpccrcfypjfjuxxrzxczqzcb0000000b00000100 	ADA's Motives 	https://ingress.codes/2016/05/18/adas-motives/ 	code\ADA's Motives.html 	ASCII Art,morse,morse code,transposition
bqryc2l3b6qx4rxzory34ry6lp46j 	ADA's Motives 	https://ingress.codes/2016/05/18/adas-motives/ 	code\ADA's Motives.html 	ASCII Art,morse,morse code,transposition
conogacedtcotcoenilnogatednepnogacedaennenogacedisocinogacedtnepnogidiakcedaennenoganogatpehnogaenneelgnairtsocinogacedatetnogidiakinogacediakar 	The Circular 	https://ingress.codes/2016/06/07/the-circular/ 	code\The Circular.html 	alphabet index,keyword substitution,letters to numbers,research,substitution,vigenere autokey
emrwbhatmngkrylvcmwu 	The Circular 	https://ingress.codes/2016/06/07/the-circular/ 	code\The Circular.html 	alphabet index,keyword substitution,letters to numbers,research,substitution,vigenere autokey
fsofznsfnefsfeesfsfeoetfzssensffioeiieeeiwiniiiieiioiiiiiiieinii 	The Circular 	https://ingress.codes/2016/06/07/the-circular/ 	code\The Circular.html 	alphabet index,keyword substitution,letters to numbers,research,substitution,vigenere autokey
a9877e76ad9a7c7b967d8c8687a86faa6f 	A cryptic message from Nigel Moyer 	https://ingress.codes/2016/05/25/a-cryptic-message-from-nigel-moyer/ 	code\A cryptic message from Nigel Moyer.html 	hexadecimal atbash,keyword substitution,reverse,rot
v6e2krom8qzo4 	A cryptic message from Nigel Moyer 	https://ingress.codes/2016/05/25/a-cryptic-message-from-nigel-moyer/ 	code\A cryptic message from Nigel Moyer.html 	hexadecimal atbash,keyword substitution,reverse,rot
7ytw0fbtzd0n9r 	A cryptic message from Nigel Moyer 	https://ingress.codes/2016/05/25/a-cryptic-message-from-nigel-moyer/ 	code\A cryptic message from Nigel Moyer.html 	hexadecimal atbash,keyword substitution,reverse,rot
381151434509433943461145465257314611065346450337 	An Unexpected Change 	https://ingress.codes/2016/05/16/an-unexpected-change/ 	code\An Unexpected Change.html 	base64,Bifid,colour
204-255-000-178-236-093-000-020-168-118-255-122-044-022-008-255-222-173-019-136-008-179-139-109-080-200-120-220-220-220-110-127-128-255-064-064-239-204-000-197-179-088-228-113-122-100-084-082-218-145-000-255-000-255-101-067-033-236-213-064 	An Unexpected Change 	https://ingress.codes/2016/05/16/an-unexpected-change/ 	code\An Unexpected Change.html 	base64,Bifid,colour
bguvrytrhdbgtrqdyhtwonrwfxyhsskz 	An Unexpected Change 	https://ingress.codes/2016/05/16/an-unexpected-change/ 	code\An Unexpected Change.html 	base64,Bifid,colour
bSnRrIcAnSrFbTtPoPiBaLmTbSrF 	PAC's Weekly Wrap-up May 8, 2016 	https://ingress.codes/2016/05/12/pacs-weekly-wrap-up-may-8-2016/ 	code\PAC's Weekly Wrap-up May 8, 2016.html 	alphabet index,atomic number,base64,decimal,periodic table,research
2UOZ9-61dzc-60X20-W5C9N﻿ 	PAC's Weekly Wrap-up May 8, 2016 	https://ingress.codes/2016/05/12/pacs-weekly-wrap-up-may-8-2016/ 	code\PAC's Weekly Wrap-up May 8, 2016.html 	alphabet index,atomic number,base64,decimal,periodic table,research
1320p2218z1319214210919l12y20j0908﻿ 	PAC's Weekly Wrap-up May 8, 2016 	https://ingress.codes/2016/05/12/pacs-weekly-wrap-up-may-8-2016/ 	code\PAC's Weekly Wrap-up May 8, 2016.html 	alphabet index,atomic number,base64,decimal,periodic table,research
2vvcbla26msiyelwjo 	Ingress Report – Inspired and Inspiring Agents – May 12 2016 	https://ingress.codes/2016/05/15/ingress-report-inspired-and-inspiring-agents-may-12-2016/ 	code\Ingress Report – Inspired and Inspiring Agents – May 12 2016.html 	braille,skip
yy xy yx xx yy xx yx xy xx yy xx yy xy xx yx xx xx xy yx xy yx yx xx yx xx yy xx xy yx xy yx yy yy yy yy yy xy yy xx 	Ingress Report – Inspired and Inspiring Agents – May 12 2016 	https://ingress.codes/2016/05/15/ingress-report-inspired-and-inspiring-agents-may-12-2016/ 	code\Ingress Report – Inspired and Inspiring Agents – May 12 2016.html 	braille,skip
alignment3qh24up8 	Ingress Report – Inspired and Inspiring Agents – May 12 2016 	https://ingress.codes/2016/05/15/ingress-report-inspired-and-inspiring-agents-may-12-2016/ 	code\Ingress Report – Inspired and Inspiring Agents – May 12 2016.html 	braille,skip
wusytrswwuswsqsztrtysrszwvsswrsw 	Safe, for now… 	https://ingress.codes/2016/05/13/safe-for-now/ 	code\Safe, for now….html 	alphabet index,hexadecimal,morse,morse code,vigenere
shz.ugs.kboyd.bqgo.u.vrnl.h.ysr.b 	Safe, for now… 	https://ingress.codes/2016/05/13/safe-for-now/ 	code\Safe, for now….html 	alphabet index,hexadecimal,morse,morse code,vigenere
XXIII MXI XII XXIX XXXXI MXI I III XXX XI IX XI CMXI I XII MMIII MMXI MMMXX XX 	Safe, for now… 	https://ingress.codes/2016/05/13/safe-for-now/ 	code\Safe, for now….html 	alphabet index,hexadecimal,morse,morse code,vigenere
501260111441501151011541011101111540501540501710 	Redacted Report On Enlightened Compound Attack 	https://ingress.codes/2016/05/09/redacted-report-on-enlightened-compound-attack/ 	code\Redacted Report On Enlightened Compound Attack.html 	decimal,pairs,reverse,transposition
805183547071637679886152507077 	Redacted Report On Enlightened Compound Attack 	https://ingress.codes/2016/05/09/redacted-report-on-enlightened-compound-attack/ 	code\Redacted Report On Enlightened Compound Attack.html 	decimal,pairs,reverse,transposition
oofaull6agaz49b3 	Redacted Report On Enlightened Compound Attack 	https://ingress.codes/2016/05/09/redacted-report-on-enlightened-compound-attack/ 	code\Redacted Report On Enlightened Compound Attack.html 	decimal,pairs,reverse,transposition
i-j-ggg-c-i-ee-ddd-ggg-ii-hhh-h-ee-eee-fff-fff-eee-h-hhhh-jjjj-hhhh-eee-jj-gg-ddd-eee-iii-dd-ggg 	#AegisNova Anomaly Intel Fragments 	https://ingress.codes/2016/05/14/aegisnova-anomaly-intel-fragments/ 	code\#AegisNova Anomaly Intel Fragments.html 	atbash,decimal,keyword substitution,letters to numbers,phone,reverse
7lua3gsvms2l3i 	#AegisNova Anomaly Intel Fragments 	https://ingress.codes/2016/05/14/aegisnova-anomaly-intel-fragments/ 	code\#AegisNova Anomaly Intel Fragments.html 	atbash,decimal,keyword substitution,letters to numbers,phone,reverse
75565638253896562876277635077587 	#AegisNova Anomaly Intel Fragments 	https://ingress.codes/2016/05/14/aegisnova-anomaly-intel-fragments/ 	code\#AegisNova Anomaly Intel Fragments.html 	atbash,decimal,keyword substitution,letters to numbers,phone,reverse
81-162-3433-92-92-362-252-21-362-643-362-92-71-3433-92-24014-492-642-92-5123-642-51-362-643-362-92-362-92-643-41-162-81-162 	A Form in the Fire 	https://ingress.codes/2016/05/04/a-form-in-the-fire/ 	code\A Form in the Fire.html 	morse,phone,substitution,transposition
fmkliouiusnwcshietevnoyi 	A Form in the Fire 	https://ingress.codes/2016/05/04/a-form-in-the-fire/ 	code\A Form in the Fire.html 	morse,phone,substitution,transposition
r2x5nqretsqm7aeesb7 	A Form in the Fire 	https://ingress.codes/2016/05/04/a-form-in-the-fire/ 	code\A Form in the Fire.html 	morse,phone,substitution,transposition
<span style="font-size: 2px;">4dyp5aas2k0e</span> 	Burned Bridges 	https://ingress.codes/2016/05/03/burned-bridges/ 	code\Burned Bridges.html 	atbash,rot,skip,substitution
mvroawlmargdswptgmsrmiekeh 	Burned Bridges 	https://ingress.codes/2016/05/03/burned-bridges/ 	code\Burned Bridges.html 	atbash,rot,skip,substitution
neilzdonzitwhdkgtnhinrvpvs 	Burned Bridges 	https://ingress.codes/2016/05/03/burned-bridges/ 	code\Burned Bridges.html 	atbash,rot,skip,substitution
oppr5evp794cpwu 	Jahan's Denial 	https://ingress.codes/2016/05/01/jahans-denial/ 	code\Jahan's Denial.html 	keyword substitution,transposition,unknown
::;”””‘:”;';;””‘:;”;;:':”:””::”‘”‘;””:””;';;';””;:;”:;;:'””;'”‘;'”;:””:”;”‘;;;:”””:”':””;:”::”:;;';':”‘”””;”:”;”‘ 	Jahan's Denial 	https://ingress.codes/2016/05/01/jahans-denial/ 	code\Jahan's Denial.html 	keyword substitution,transposition,unknown
<span id="1.1-1.3-1.10-1.12-1.13-2.11-1.7-2.7-1.10-1.8-2.13-2.16-2.5-1.14">.</span> 	PAC's Weekly Wrap-Up May 1, 2016 	https://ingress.codes/2016/05/05/pacs-weekly-wrap-up-may-1-2016/ 	code\PAC's Weekly Wrap-Up May 1, 2016.html 	
<span style="font-size: +1px; letter-spacing: -1px;">-5-4–19-9-6-1-0–2-16-0-0–6–18–10-0–4-8-15-14-19</span> 	PAC's Weekly Wrap-Up May 1, 2016 	https://ingress.codes/2016/05/05/pacs-weekly-wrap-up-may-1-2016/ 	code\PAC's Weekly Wrap-Up May 1, 2016.html 	
31.12.23.41.36.9.16.40.24.34.16.32.30.34.36.12.36.23.30.25 	PAC's Weekly Wrap-Up May 1, 2016 	https://ingress.codes/2016/05/05/pacs-weekly-wrap-up-may-1-2016/ 	code\PAC's Weekly Wrap-Up May 1, 2016.html 	
sixhppupnjajydbyttlbpaaaxlu 	Not Always 	https://ingress.codes/2016/05/06/not-always/ 	code\Not Always.html 	glyphs,keyboard flip,math,vigenere autokey
<span style="font-size: 2px; letter-spacing: -2px;">05/19/6/37/-13/6/19/39/-10/31/-8/29/3/36/-19/11/11/27/3/29/-17/28/-19/19/6/37/-4</span> 	Not Always 	https://ingress.codes/2016/05/06/not-always/ 	code\Not Always.html 	glyphs,keyboard flip,math,vigenere autokey
<span style="display: none;">yown/wbeb/pjwr,limp</span> 	Not Always 	https://ingress.codes/2016/05/06/not-always/ 	code\Not Always.html 	glyphs,keyboard flip,math,vigenere autokey
2bqa7mlmztu2b4p 	A Mission in San Diego 	https://ingress.codes/2016/05/08/a-mission-in-san-diego/ 	code\A Mission in San Diego.html 	atbash,braille,keyword substitution,morse code,reverse,rot
ohodwxfsxnysxndsiqfdc 	A Mission in San Diego 	https://ingress.codes/2016/05/08/a-mission-in-san-diego/ 	code\A Mission in San Diego.html 	atbash,braille,keyword substitution,morse code,reverse,rot
